"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","State","State Code",Deaths,Population,Crude Rate,Age Adjusted Rate
,"Influenza and pneumonia","J09-J18","2013","2013","Nevada","32",455,2790136,16.3,16.0
,"Influenza and pneumonia","J09-J18","2013","2013","New Hampshire","33",100,1323459,7.6,6.2
,"Influenza and pneumonia","J09-J18","2013","2013","New Jersey","34",1124,8899339,12.6,10.6
,"Influenza and pneumonia","J09-J18","2013","2013","New Mexico","35",224,2085287,10.7,9.8
,"Influenza and pneumonia","J09-J18","2013","2013","New York","36",2870,19651127,14.6,12.3
,"Influenza and pneumonia","J09-J18","2013","2013","North Carolina","37",1389,9848060,14.1,12.9
,"Influenza and pneumonia","J09-J18","2013","2013","North Dakota","38",77,723393,10.6,8.6
,"Influenza and pneumonia","J09-J18","2013","2013","Ohio","39",1453,11570808,12.6,10.4
,"Influenza and pneumonia","J09-J18","2013","2013","Oklahoma","40",607,3850568,15.8,14.4
,"Influenza and pneumonia","J09-J18","2013","2013","Oregon","41",344,3930065,8.8,7.2
,"Influenza and pneumonia","J09-J18","2013","2013","Pennsylvania","42",1510,12773801,11.8,8.8
,"Influenza and pneumonia","J09-J18","2013","2013","Rhode Island","44",161,1051511,15.3,12.0
,"Influenza and pneumonia","J09-J18","2013","2013","South Carolina","45",665,4774839,13.9,12.2
,"Influenza and pneumonia","J09-J18","2013","2013","South Dakota","46",68,844877,8.0,6.8
,"Influenza and pneumonia","J09-J18","2013","2013","Tennessee","47",1097,6495978,16.9,15.1
,"Influenza and pneumonia","J09-J18","2013","2013","Texas","48",3345,26448193,12.6,14.1
,"Influenza and pneumonia","J09-J18","2013","2013","Utah","49",170,2900872,5.9,7.5
,"Influenza and pneumonia","J09-J18","2013","2013","Vermont","50",50,626630,8.0,6.2
,"Influenza and pneumonia","J09-J18","2013","2013","Virginia","51",987,8260405,11.9,11.5
,"Influenza and pneumonia","J09-J18","2013","2013","Washington","53",710,6971406,10.2,9.3
,"Influenza and pneumonia","J09-J18","2013","2013","West Virginia","54",370,1854304,20.0,15.3
,"Influenza and pneumonia","J09-J18","2013","2013","Wisconsin","55",407,5742713,7.1,5.9
,"Influenza and pneumonia","J09-J18","2013","2013","Wyoming","56",39,582658,6.7,6.0
"Total","Influenza and pneumonia","J09-J18","2013","2013",,,38457,316128839,12.2,10.8
,"Influenza and pneumonia","J09-J18","2014","2014","Alabama","01",707,4849377,14.6,12.6
,"Influenza and pneumonia","J09-J18","2014","2014","Alaska","02",46,736732,6.2,8.5
,"Influenza and pneumonia","J09-J18","2014","2014","Arizona","04",753,6731484,11.2,9.5
,"Influenza and pneumonia","J09-J18","2014","2014","Arkansas","05",509,2966369,17.2,14.5
,"Influenza and pneumonia","J09-J18","2014","2014","California","06",5178,38802500,13.3,12.8
,"Influenza and pneumonia","J09-J18","2014","2014","Colorado","08",385,5355866,7.2,7.3
,"Influenza and pneumonia","J09-J18","2014","2014","Connecticut","09",440,3596677,12.2,9.4
,"Influenza and pneumonia","J09-J18","2014","2014","Delaware","10",148,935614,15.8,13.1
,"Influenza and pneumonia","J09-J18","2014","2014","District of Columbia","11",58,658893,8.8,9.4
,"Influenza and pneumonia","J09-J18","2014","2014","Florida","12",2202,19893297,11.1,7.7
,"Influenza and pneumonia","J09-J18","2014","2014","Georgia","13",1095,10097343,10.8,11.3
,"Influenza and pneumonia","J09-J18","2014","2014","Hawaii","15",127,1419561,8.9,6.7
,"Influenza and pneumonia","J09-J18","2014","2014","Idaho","16",127,1634464,7.8,7.3
,"Influenza and pneumonia","J09-J18","2014","2014","Illinois","17",1488,12880580,11.6,10.2
,"Influenza and pneumonia","J09-J18","2014","2014","Indiana","18",874,6596855,13.2,11.7
,"Influenza and pneumonia","J09-J18","2014","2014","Iowa","19",291,3107126,9.4,7.1
,"Influenza and pneumonia","J09-J18","2014","2014","Kansas","20",325,2904021,11.2,9.6
,"Influenza and pneumonia","J09-J18","2014","2014","Kentucky","21",799,4413457,18.1,16.0
,"Influenza and pneumonia","J09-J18","2014","2014","Louisiana","22",584,4649676,12.6,11.9
,"Influenza and pneumonia","J09-J18","2014","2014","Maine","23",161,1330089,12.1,8.6
,"Influenza and pneumonia","J09-J18","2014","2014","Maryland","24",640,5976407,10.7,9.8
,"Influenza and pneumonia","J09-J18","2014","2014","Massachusetts","25",850,6745408,12.6,10.1
,"Influenza and pneumonia","J09-J18","2014","2014","Michigan","26",1353,9909877,13.7,11.2
,"Influenza and pneumonia","J09-J18","2014","2014","Minnesota","27",362,5457173,6.6,5.7
,"Influenza and pneumonia","J09-J18","2014","2014","Mississippi","28",557,2994079,18.6,17.0
,"Influenza and pneumonia","J09-J18","2014","2014","Missouri","29",787,6063589,13.0,10.7
,"Influenza and pneumonia","J09-J18","2014","2014","Montana","30",64,1023579,6.3,5.0
,"Influenza and pneumonia","J09-J18","2014","2014","Nebraska","31",194,1881503,10.3,8.8
,"Influenza and pneumonia","J09-J18","2014","2014","Nevada","32",532,2839099,18.7,17.9
,"Influenza and pneumonia","J09-J18","2014","2014","New Hampshire","33",130,1326813,9.8,7.9
,"Influenza and pneumonia","J09-J18","2014","2014","New Jersey","34",1071,8938175,12.0,9.9
,"Influenza and pneumonia","J09-J18","2014","2014","New Mexico","35",279,2085572,13.4,12.0
,"Influenza and pneumonia","J09-J18","2014","2014","New York","36",3127,19746227,15.8,13.2
,"Influenza and pneumonia","J09-J18","2014","2014","North Carolina","37",1477,9943964,14.9,13.4
,"Influenza and pneumonia","J09-J18","2014","2014","North Dakota","38",83,739482,11.2,9.9
,"Influenza and pneumonia","J09-J18","2014","2014","Ohio","39",1392,11594163,12.0,9.7
,"Influenza and pneumonia","J09-J18","2014","2014","Oklahoma","40",673,3878051,17.4,15.5
,"Influenza and pneumonia","J09-J18","2014","2014","Oregon","41",393,3970239,9.9,8.1
,"Influenza and pneumonia","J09-J18","2014","2014","Pennsylvania","42",1571,12787209,12.3,9.0
,"Influenza and pneumonia","J09-J18","2014","2014","Rhode Island","44",143,1055173,13.6,9.9
,"Influenza and pneumonia","J09-J18","2014","2014","South Carolina","45",767,4832482,15.9,13.8
,"Influenza and pneumonia","J09-J18","2014","2014","South Dakota","46",98,853175,11.5,9.1
,"Influenza and pneumonia","J09-J18","2014","2014","Tennessee","47",1075,6549352,16.4,14.4
,"Influenza and pneumonia","J09-J18","2014","2014","Texas","48",3630,26956958,13.5,14.7
,"Influenza and pneumonia","J09-J18","2014","2014","Utah","49",201,2942902,6.8,8.5
,"Influenza and pneumonia","J09-J18","2014","2014","Vermont","50",47,626562,7.5,5.6
,"Influenza and pneumonia","J09-J18","2014","2014","Virginia","51",954,8326289,11.5,10.8
,"Influenza and pneumonia","J09-J18","2014","2014","Washington","53",772,7061530,10.9,9.9
,"Influenza and pneumonia","J09-J18","2014","2014","West Virginia","54",428,1850326,23.1,17.4
,"Influenza and pneumonia","J09-J18","2014","2014","Wisconsin","55",455,5757564,7.9,6.4
,"Influenza and pneumonia","J09-J18","2014","2014","Wyoming","56",49,584153,8.4,7.4
"Total","Influenza and pneumonia","J09-J18","2014","2014",,,40451,318857056,12.7,11.1
,"Influenza and pneumonia","J09-J18","2015","2015","Alabama","01",750,4858979,15.4,13.1
,"Influenza and pneumonia","J09-J18","2015","2015","Alaska","02",44,738432,6.0,8.8
,"Influenza and pneumonia","J09-J18","2015","2015","Arizona","04",790,6828065,11.6,9.5
,"Influenza and pneumonia","J09-J18","2015","2015","Arkansas","05",548,2978204,18.4,15.4
,"Influenza and pneumonia","J09-J18","2015","2015","California","06",5754,39144818,14.7,13.8
,"Influenza and pneumonia","J09-J18","2015","2015","Colorado","08",379,5456574,6.9,6.9
,"Influenza and pneumonia","J09-J18","2015","2015","Connecticut","09",451,3590886,12.6,9.6
,"Influenza and pneumonia","J09-J18","2015","2015","Delaware","10",179,945934,18.9,15.0
,"Influenza and pneumonia","J09-J18","2015","2015","District of Columbia","11",105,672228,15.6,16.7
,"Influenza and pneumonia","J09-J18","2015","2015","Florida","12",2552,20271272,12.6,8.7
,"Influenza and pneumonia","J09-J18","2015","2015","Georgia","13",1231,10214860,12.1,12.4
,"Influenza and pneumonia","J09-J18","2015","2015","Hawaii","15",118,1431603,8.2,6.2
,"Influenza and pneumonia","J09-J18","2015","2015","Idaho","16",138,1654930,8.3,7.5
,"Influenza and pneumonia","J09-J18","2015","2015","Illinois","17",1704,12859995,13.3,11.5
,"Influenza and pneumonia","J09-J18","2015","2015","Indiana","18",958,6619680,14.5,12.5
,"Influenza and pneumonia","J09-J18","2015","2015","Iowa","19",377,3123899,12.1,9.2
,"Influenza and pneumonia","J09-J18","2015","2015","Kansas","20",392,2911641,13.5,11.3
,"Influenza and pneumonia","J09-J18","2015","2015","Kentucky","21",954,4425092,21.6,18.7
,"Influenza and pneumonia","J09-J18","2015","2015","Louisiana","22",579,4670724,12.4,11.5
,"Influenza and pneumonia","J09-J18","2015","2015","Maine","23",163,1329328,12.3,8.6
,"Influenza and pneumonia","J09-J18","2015","2015","Maryland","24",654,6006401,10.9,9.7
,"Influenza and pneumonia","J09-J18","2015","2015","Massachusetts","25",982,6794422,14.5,11.5
,"Influenza and pneumonia","J09-J18","2015","2015","Michigan","26",1363,9922576,13.7,11.1
,"Influenza and pneumonia","J09-J18","2015","2015","Minnesota","27",453,5489594,8.3,6.9
,"Influenza and pneumonia","J09-J18","2015","2015","Mississippi","28",634,2992333,21.2,18.9
,"Influenza and pneumonia","J09-J18","2015","2015","Missouri","29",789,6083672,13.0,10.6
,"Influenza and pneumonia","J09-J18","2015","2015","Montana","30",99,1032949,9.6,7.9
,"Influenza and pneumonia","J09-J18","2015","2015","Nebraska","31",196,1896190,10.3,8.9
,"Influenza and pneumonia","J09-J18","2015","2015","Nevada","32",554,2890845,19.2,18.1
,"Influenza and pneumonia","J09-J18","2015","2015","New Hampshire","33",151,1330608,11.3,9.0
,"Influenza and pneumonia","J09-J18","2015","2015","New Jersey","34",1159,8958013,12.9,10.6
,"Influenza and pneumonia","J09-J18","2015","2015","New Mexico","35",302,2085109,14.5,12.7
,"Influenza and pneumonia","J09-J18","2015","2015","New York","36",3321,19795791,16.8,13.8
,"Influenza and pneumonia","J09-J18","2015","2015","North Carolina","37",1669,10042802,16.6,14.6
,"Influenza and pneumonia","J09-J18","2015","2015","North Dakota","38",65,756927,8.6,7.5
,"Influenza and pneumonia","J09-J18","2015","2015","Ohio","39",1525,11613423,13.1,10.6
,"Influenza and pneumonia","J09-J18","2015","2015","Oklahoma","40",736,3911338,18.8,16.7
,"Influenza and pneumonia","J09-J18","2015","2015","Oregon","41",403,4028977,10.0,8.0
,"Influenza and pneumonia","J09-J18","2015","2015","Pennsylvania","42",1691,12802503,13.2,9.7
,"Influenza and pneumonia","J09-J18","2015","2015","Rhode Island","44",147,1056298,13.9,10.2
,"Influenza and pneumonia","J09-J18","2015","2015","South Carolina","45",877,4896146,17.9,15.3
,"Influenza and pneumonia","J09-J18","2015","2015","South Dakota","46",98,858469,11.4,8.8
,"Influenza and pneumonia","J09-J18","2015","2015","Tennessee","47",1231,6600299,18.7,16.2
,"Influenza and pneumonia","J09-J18","2015","2015","Texas","48",3923,27469114,14.3,15.5
,"Influenza and pneumonia","J09-J18","2015","2015","Utah","49",211,2995919,7.0,8.8
,"Influenza and pneumonia","J09-J18","2015","2015","Vermont","50",54,626042,8.6,6.6
,"Influenza and pneumonia","J09-J18","2015","2015","Virginia","51",1140,8382993,13.6,12.5
,"Influenza and pneumonia","J09-J18","2015","2015","Washington","53",807,7170351,11.3,10.1
,"Influenza and pneumonia","J09-J18","2015","2015","West Virginia","54",452,1844128,24.5,18.4
,"Influenza and pneumonia","J09-J18","2015","2015","Wisconsin","55",530,5771337,9.2,7.3
,"Influenza and pneumonia","J09-J18","2015","2015","Wyoming","56",49,586107,8.4,7.7
"Total","Influenza and pneumonia","J09-J18","2015","2015",,,44431,321418820,13.8,11.9
,"Influenza and pneumonia","J09-J18","2016","2016","Alabama","01",773,4863300,15.9,13.4
,"Influenza and pneumonia","J09-J18","2016","2016","Alaska","02",40,741894,5.4,7.7
,"Influenza and pneumonia","J09-J18","2016","2016","Arizona","04",924,6931071,13.3,10.9
,"Influenza and pneumonia","J09-J18","2016","2016","Arkansas","05",588,2988248,19.7,16.3
,"Influenza and pneumonia","J09-J18","2016","2016","California","06",5751,39250017,14.7,13.5
,"Influenza and pneumonia","J09-J18","2016","2016","Colorado","08",416,5540545,7.5,7.4
,"Influenza and pneumonia","J09-J18","2016","2016","Connecticut","09",480,3576452,13.4,10.1
,"Influenza and pneumonia","J09-J18","2016","2016","Delaware","10",148,952065,15.5,11.9
,"Influenza and pneumonia","J09-J18","2016","2016","District of Columbia","11",70,681170,10.3,10.9
,"Influenza and pneumonia","J09-J18","2016","2016","Florida","12",2774,20612439,13.5,9.2
,"Influenza and pneumonia","J09-J18","2016","2016","Georgia","13",1253,10310371,12.2,12.3
,"Influenza and pneumonia","J09-J18","2016","2016","Hawaii","15",162,1428557,11.3,8.3
,"Influenza and pneumonia","J09-J18","2016","2016","Idaho","16",143,1683140,8.5,7.6
,"Influenza and pneumonia","J09-J18","2016","2016","Illinois","17",1792,12801539,14.0,12.0
,"Influenza and pneumonia","J09-J18","2016","2016","Indiana","18",982,6633053,14.8,12.9
,"Influenza and pneumonia","J09-J18","2016","2016","Iowa","19",333,3134693,10.6,8.0
,"Influenza and pneumonia","J09-J18","2016","2016","Kansas","20",335,2907289,11.5,9.5
,"Influenza and pneumonia","J09-J18","2016","2016","Kentucky","21",1022,4436974,23.0,19.6
,"Influenza and pneumonia","J09-J18","2016","2016","Louisiana","22",583,4681666,12.5,11.4
,"Influenza and pneumonia","J09-J18","2016","2016","Maine","23",145,1331479,10.9,7.6
,"Influenza and pneumonia","J09-J18","2016","2016","Maryland","24",709,6016447,11.8,10.4
,"Influenza and pneumonia","J09-J18","2016","2016","Massachusetts","25",935,6811779,13.7,10.8
,"Influenza and pneumonia","J09-J18","2016","2016","Michigan","26",1358,9928300,13.7,11.0
,"Influenza and pneumonia","J09-J18","2016","2016","Minnesota","27",449,5519952,8.1,6.6
,"Influenza and pneumonia","J09-J18","2016","2016","Mississippi","28",658,2988726,22.0,19.4
,"Influenza and pneumonia","J09-J18","2016","2016","Missouri","29",798,6093000,13.1,10.5
,"Influenza and pneumonia","J09-J18","2016","2016","Montana","30",97,1042520,9.3,7.4
,"Influenza and pneumonia","J09-J18","2016","2016","Nebraska","31",188,1907116,9.9,8.1
,"Influenza and pneumonia","J09-J18","2016","2016","Nevada","32",638,2940058,21.7,19.8
,"Influenza and pneumonia","J09-J18","2016","2016","New Hampshire","33",156,1334795,11.7,9.1
,"Influenza and pneumonia","J09-J18","2016","2016","New Jersey","34",1091,8944469,12.2,9.9
,"Influenza and pneumonia","J09-J18","2016","2016","New Mexico","35",328,2081015,15.8,13.6
,"Influenza and pneumonia","J09-J18","2016","2016","New York","36",3102,19745289,15.7,12.7
,"Influenza and pneumonia","J09-J18","2016","2016","North Carolina","37",1659,10146788,16.4,14.2
,"Influenza and pneumonia","J09-J18","2016","2016","North Dakota","38",81,757952,10.7,8.9
,"Influenza and pneumonia","J09-J18","2016","2016","Ohio","39",1589,11614373,13.7,11.0
,"Influenza and pneumonia","J09-J18","2016","2016","Oklahoma","40",848,3923561,21.6,19.0
,"Influenza and pneumonia","J09-J18","2016","2016","Oregon","41",398,4093465,9.7,7.6
,"Influenza and pneumonia","J09-J18","2016","2016","Pennsylvania","42",1734,12784227,13.6,9.9
,"Influenza and pneumonia","J09-J18","2016","2016","Rhode Island","44",128,1056426,12.1,9.0
,"Influenza and pneumonia","J09-J18","2016","2016","South Carolina","45",893,4961119,18.0,15.0
,"Influenza and pneumonia","J09-J18","2016","2016","South Dakota","46",98,865454,11.3,8.9
,"Influenza and pneumonia","J09-J18","2016","2016","Tennessee","47",1300,6651194,19.5,16.5
,"Influenza and pneumonia","J09-J18","2016","2016","Texas","48",3872,27862596,13.9,14.8
,"Influenza and pneumonia","J09-J18","2016","2016","Utah","49",243,3051217,8.0,9.7
,"Influenza and pneumonia","J09-J18","2016","2016","Vermont","50",50,624594,8.0,5.8
,"Influenza and pneumonia","J09-J18","2016","2016","Virginia","51",1051,8411808,12.5,11.2
,"Influenza and pneumonia","J09-J18","2016","2016","Washington","53",775,7288000,10.6,9.5
,"Influenza and pneumonia","J09-J18","2016","2016","West Virginia","54",468,1831102,25.6,18.7
,"Influenza and pneumonia","J09-J18","2016","2016","Wisconsin","55",565,5778708,9.8,7.8
,"Influenza and pneumonia","J09-J18","2016","2016","Wyoming","56",71,585501,12.1,10.7
"Total","Influenza and pneumonia","J09-J18","2016","2016",,,45044,323127513,13.9,11.8
,"Influenza and pneumonia","J09-J18","2017","2017","Alabama","01",887,4874747,18.2,15.0
,"Influenza and pneumonia","J09-J18","2017","2017","Alaska","02",50,739795,6.8,7.9
,"Influenza and pneumonia","J09-J18","2017","2017","Arizona","04",786,7016270,11.2,9.1
,"Influenza and pneumonia","J09-J18","2017","2017","Arkansas","05",641,3004279,21.3,17.4
,"Influenza and pneumonia","J09-J18","2017","2017","California","06",6044,39536653,15.3,13.9
,"Influenza and pneumonia","J09-J18","2017","2017","Colorado","08",469,5607154,8.4,8.1
,"Influenza and pneumonia","J09-J18","2017","2017","Connecticut","09",501,3588184,14.0,10.1
,"Influenza and pneumonia","J09-J18","2017","2017","Delaware","10",158,961939,16.4,12.4
,"Influenza and pneumonia","J09-J18","2017","2017","District of Columbia","11",78,693972,11.2,11.4
,"Influenza and pneumonia","J09-J18","2017","2017","Florida","12",3069,20984400,14.6,9.9
,"Influenza and pneumonia","J09-J18","2017","2017","Georgia","13",1250,10429379,12.0,11.8
,"Influenza and pneumonia","J09-J18","2017","2017","Hawaii","15",149,1427538,10.4,7.6
,"Influenza and pneumonia","J09-J18","2017","2017","Idaho","16",159,1716943,9.3,8.3
,"Influenza and pneumonia","J09-J18","2017","2017","Illinois","17",1747,12802023,13.6,11.4
,"Influenza and pneumonia","J09-J18","2017","2017","Indiana","18",991,6666818,14.9,12.8
,"Influenza and pneumonia","J09-J18","2017","2017","Iowa","19",383,3145711,12.2,9.2
,"Influenza and pneumonia","J09-J18","2017","2017","Kansas","20",385,2913123,13.2,10.8
,"Influenza and pneumonia","J09-J18","2017","2017","Kentucky","21",1093,4454189,24.5,20.7
,"Influenza and pneumonia","J09-J18","2017","2017","Louisiana","22",648,4684333,13.8,12.4
,"Influenza and pneumonia","J09-J18","2017","2017","Maine","23",140,1335907,10.5,7.1
,"Influenza and pneumonia","J09-J18","2017","2017","Maryland","24",728,6052177,12.0,10.3
,"Influenza and pneumonia","J09-J18","2017","2017","Massachusetts","25",949,6859819,13.8,10.8
,"Influenza and pneumonia","J09-J18","2017","2017","Michigan","26",1289,9962311,12.9,10.1
,"Influenza and pneumonia","J09-J18","2017","2017","Minnesota","27",545,5576606,9.8,8.0
,"Influenza and pneumonia","J09-J18","2017","2017","Mississippi","28",649,2984100,21.7,18.9
,"Influenza and pneumonia","J09-J18","2017","2017","Missouri","29",819,6113532,13.4,10.6
,"Influenza and pneumonia","J09-J18","2017","2017","Montana","30",109,1050493,10.4,8.0
,"Influenza and pneumonia","J09-J18","2017","2017","Nebraska","31",247,1920076,12.9,10.5
,"Influenza and pneumonia","J09-J18","2017","2017","Nevada","32",692,2998039,23.1,21.0
,"Influenza and pneumonia","J09-J18","2017","2017","New Hampshire","33",144,1342795,10.7,8.1
,"Influenza and pneumonia","J09-J18","2017","2017","New Jersey","34",1119,9005644,12.4,9.9
,"Influenza and pneumonia","J09-J18","2017","2017","New Mexico","35",323,2088070,15.5,12.9
,"Influenza and pneumonia","J09-J18","2017","2017","New York","36",3127,19849399,15.8,12.4
,"Influenza and pneumonia","J09-J18","2017","2017","North Carolina","37",1611,10273419,15.7,13.3
,"Influenza and pneumonia","J09-J18","2017","2017","North Dakota","38",76,755393,10.1,8.4
,"Influenza and pneumonia","J09-J18","2017","2017","Ohio","39",1620,11658609,13.9,10.8
,"Influenza and pneumonia","J09-J18","2017","2017","Oklahoma","40",917,3930864,23.3,20.1
,"Influenza and pneumonia","J09-J18","2017","2017","Oregon","41",357,4142776,8.6,6.7
,"Influenza and pneumonia","J09-J18","2017","2017","Pennsylvania","42",1676,12805537,13.1,9.4
,"Influenza and pneumonia","J09-J18","2017","2017","Rhode Island","44",158,1059639,14.9,11.3
,"Influenza and pneumonia","J09-J18","2017","2017","South Carolina","45",918,5024369,18.3,15.1
,"Influenza and pneumonia","J09-J18","2017","2017","South Dakota","46",104,869666,12.0,9.5
,"Influenza and pneumonia","J09-J18","2017","2017","Tennessee","47",1413,6715984,21.0,17.8
,"Influenza and pneumonia","J09-J18","2017","2017","Texas","48",4092,28304596,14.5,15.2
,"Influenza and pneumonia","J09-J18","2017","2017","Utah","49",246,3101833,7.9,9.6
,"Influenza and pneumonia","J09-J18","2017","2017","Vermont","50",52,623657,8.3,6.1
,"Influenza and pneumonia","J09-J18","2017","2017","Virginia","51",1044,8470020,12.3,10.9
,"Influenza and pneumonia","J09-J18","2017","2017","Washington","53",874,7405743,11.8,10.5
,"Influenza and pneumonia","J09-J18","2017","2017","West Virginia","54",473,1815857,26.0,18.7
,"Influenza and pneumonia","J09-J18","2017","2017","Wisconsin","55",561,5795483,9.7,7.6
,"Influenza and pneumonia","J09-J18","2017","2017","Wyoming","56",71,579315,12.3,10.2
"Total","Influenza and pneumonia","J09-J18","2017","2017",,,46631,325719178,14.3,12.0
"Total","Influenza and pneumonia","J09-J18",,,,,318445,2539502901,12.5,11.0
"Total",,,,,,,635163,2539502901,25.0,22.0
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: A40.0 (Septicaemia due to streptococcus, group A); A40.1 (Septicaemia due to streptococcus, group B); A40.2"
"(Septicaemia due to streptococcus, group D); A40.3 (Septicaemia due to Streptococcus pneumoniae); A40.8 (Other streptococcal"
"septicaemia); A40.9 (Streptococcal septicaemia, unspecified); A41.0 (Septicaemia due to Staphylococcus aureus); A41.1"
"(Septicaemia due to other specified staphylococcus); A41.2 (Septicaemia due to unspecified staphylococcus); A41.3 (Septicaemia"
"due to Haemophilus influenzae); A41.4 (Septicaemia due to anaerobes); A41.5 (Septicaemia due to other Gram-negative organisms);"
"A41.8 (Other specified septicaemia); A41.9 (Septicaemia, unspecified)"
"MCD - ICD-10 Codes: AND"
"MCD - ICD-10 Codes: J12.0 (Adenoviral pneumonia); J12.1 (Respiratory syncytial virus pneumonia); J12.2 (Parainfluenza virus"
"pneumonia); J12.3 (Human metapneumovirus pneumonia); J12.8 (Other viral pneumonia); J12.9 (Viral pneumonia, unspecified); J13"
"(Pneumonia due to Streptococcus pneumoniae); J14 (Pneumonia due to Haemophilus influenzae); J15.0 (Pneumonia due to Klebsiella"
"pneumoniae); J15.1 (Pneumonia due to Pseudomonas); J15.2 (Pneumonia due to staphylococcus); J15.3 (Pneumonia due to"
"streptococcus, group B); J15.4 (Pneumonia due to other streptococci); J15.5 (Pneumonia due to Escherichia coli); J15.6"
"(Pneumonia due to other aerobic Gram-negative bacteria); J15.7 (Pneumonia due to Mycoplasma pneumoniae); J15.8 (Other bacterial"
"pneumonia); J15.9 (Bacterial pneumonia, unspecified); J16.0 (Chlamydial pneumonia); J16.8 (Pneumonia due to other specified"
"infectious organisms); J18.0 (Bronchopneumonia, unspecified); J18.1 (Lobar pneumonia, unspecified); J18.2 (Hypostatic pneumonia,"
"unspecified); J18.8 (Other pneumonia, organism unspecified); J18.9 (Pneumonia, unspecified)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017"
"Group By: MCD - ICD Sub-Chapter; Year; State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 9, 2026 6:39:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Apr 9, 2026 6:39:43 PM"
"---"
Footnotes:
"1. Totals and sub-totals show the frequency of the selected causes of death, which may be greater than the number of deaths."
"Note that any single death record may have up to 20 causes. More information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. These items in the results table are not fully selected: Other bacterial diseases, Influenza and pneumonia. The Query"
"Description lists the actual values selected."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"8. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Caution should be used in interpreting these data. More"
"information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"9. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"
