"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Other bacterial diseases","A30-A49","2022","2022","Jan., 2022","2022/01","85+ years","85+",1810,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jan., 2022","2022/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","15-24 years","15-24",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","25-34 years","25-34",77,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","35-44 years","35-44",187,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","45-54 years","45-54",473,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","55-64 years","55-64",1226,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","65-74 years","65-74",1962,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","75-84 years","75-84",1865,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","85+ years","85+",1251,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Feb., 2022","2022/02","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","15-24 years","15-24",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","25-34 years","25-34",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","35-44 years","35-44",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","45-54 years","45-54",284,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","55-64 years","55-64",731,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","65-74 years","65-74",1158,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","75-84 years","75-84",1246,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Mar., 2022","2022/03","85+ years","85+",1025,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","25-34 years","25-34",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","35-44 years","35-44",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","45-54 years","45-54",215,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","55-64 years","55-64",605,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","65-74 years","65-74",978,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","75-84 years","75-84",994,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Apr., 2022","2022/04","85+ years","85+",870,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","25-34 years","25-34",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","35-44 years","35-44",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","45-54 years","45-54",220,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","55-64 years","55-64",539,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","65-74 years","65-74",976,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","75-84 years","75-84",1050,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","May, 2022","2022/05","85+ years","85+",880,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","15-24 years","15-24",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","25-34 years","25-34",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","35-44 years","35-44",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","45-54 years","45-54",207,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","55-64 years","55-64",584,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","65-74 years","65-74",926,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","75-84 years","75-84",1121,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jun., 2022","2022/06","85+ years","85+",921,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","15-24 years","15-24",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","25-34 years","25-34",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","35-44 years","35-44",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","45-54 years","45-54",232,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","55-64 years","55-64",573,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","65-74 years","65-74",997,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","75-84 years","75-84",1058,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Jul., 2022","2022/07","85+ years","85+",921,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","15-24 years","15-24",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","25-34 years","25-34",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","35-44 years","35-44",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","45-54 years","45-54",230,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","55-64 years","55-64",634,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","65-74 years","65-74",1023,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","75-84 years","75-84",1073,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Aug., 2022","2022/08","85+ years","85+",926,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","25-34 years","25-34",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","35-44 years","35-44",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","45-54 years","45-54",221,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","55-64 years","55-64",558,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","65-74 years","65-74",976,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","75-84 years","75-84",1077,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Sep., 2022","2022/09","85+ years","85+",872,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","25-34 years","25-34",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","35-44 years","35-44",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","45-54 years","45-54",228,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","55-64 years","55-64",564,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","65-74 years","65-74",1043,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","75-84 years","75-84",1184,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Oct., 2022","2022/10","85+ years","85+",1048,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","25-34 years","25-34",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","35-44 years","35-44",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","45-54 years","45-54",217,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","55-64 years","55-64",632,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","65-74 years","65-74",1090,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","75-84 years","75-84",1248,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Nov., 2022","2022/11","85+ years","85+",1072,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","15-24 years","15-24",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","25-34 years","25-34",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","35-44 years","35-44",135,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","45-54 years","45-54",279,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","55-64 years","55-64",758,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","65-74 years","65-74",1323,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","75-84 years","75-84",1568,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2022","2022","Dec., 2022","2022/12","85+ years","85+",1416,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","15-24 years","15-24",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","25-34 years","25-34",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","35-44 years","35-44",114,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","45-54 years","45-54",313,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","55-64 years","55-64",736,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","65-74 years","65-74",1339,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","75-84 years","75-84",1521,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jan., 2023","2023/01","85+ years","85+",1449,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","15-24 years","15-24",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","25-34 years","25-34",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","35-44 years","35-44",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","45-54 years","45-54",207,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","55-64 years","55-64",574,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","65-74 years","65-74",1035,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","75-84 years","75-84",1228,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Feb., 2023","2023/02","85+ years","85+",1018,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","15-24 years","15-24",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","25-34 years","25-34",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","35-44 years","35-44",122,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","45-54 years","45-54",208,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","55-64 years","55-64",577,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","65-74 years","65-74",1079,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","75-84 years","75-84",1243,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Mar., 2023","2023/03","85+ years","85+",1063,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","15-24 years","15-24",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","25-34 years","25-34",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","35-44 years","35-44",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","45-54 years","45-54",218,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","55-64 years","55-64",568,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","65-74 years","65-74",980,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","75-84 years","75-84",1190,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Apr., 2023","2023/04","85+ years","85+",1007,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","25-34 years","25-34",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","35-44 years","35-44",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","45-54 years","45-54",206,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","55-64 years","55-64",596,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","65-74 years","65-74",901,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","75-84 years","75-84",1163,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","May, 2023","2023/05","85+ years","85+",914,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2023","2023","Jun., 2023","2023/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
