Notes,MCD - ICD Sub-Chapter,MCD - ICD Sub-Chapter Code,Year,Year Code,State,State Code,Deaths,Population,Crude Rate,Age Adjusted Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
,Other bacterial diseases,A30-A49,2019,2019,Iowa,19.0,386.0,3155070.0,12.2,9.1,11.0,13.5,8.2,10.1
,Other bacterial diseases,A30-A49,2019,2019,Kansas,20.0,384.0,2913314.0,13.2,10.4,11.9,14.5,9.4,11.5
,Other bacterial diseases,A30-A49,2019,2019,Kentucky,21.0,1089.0,4467673.0,24.4,19.8,22.9,25.8,18.6,21.0
,Other bacterial diseases,A30-A49,2019,2019,Louisiana,22.0,539.0,4648794.0,11.6,9.9,10.6,12.6,9.1,10.8
,Other bacterial diseases,A30-A49,2019,2019,Maine,23.0,123.0,1344212.0,9.2,6.2,7.5,10.8,5.1,7.5
,Other bacterial diseases,A30-A49,2019,2019,Maryland,24.0,700.0,6045680.0,11.6,9.5,10.7,12.4,8.8,10.3
,Other bacterial diseases,A30-A49,2019,2019,Massachusetts,25.0,947.0,6892503.0,13.7,10.4,12.9,14.6,9.7,11.1
,Other bacterial diseases,A30-A49,2019,2019,Michigan,26.0,1426.0,9986857.0,14.3,10.9,13.5,15.0,10.3,11.5
,Other bacterial diseases,A30-A49,2019,2019,Minnesota,27.0,555.0,5639632.0,9.8,7.8,9.0,10.7,7.1,8.5
,Other bacterial diseases,A30-A49,2019,2019,Mississippi,28.0,719.0,2976149.0,24.2,20.5,22.4,25.9,19.0,22.1
,Other bacterial diseases,A30-A49,2019,2019,Missouri,29.0,776.0,6137428.0,12.6,9.7,11.8,13.5,9.0,10.5
,Other bacterial diseases,A30-A49,2019,2019,Montana,30.0,100.0,1068778.0,9.4,7.0,7.5,11.2,5.7,8.7
,Other bacterial diseases,A30-A49,2019,2019,Nebraska,31.0,224.0,1934408.0,11.6,9.1,10.1,13.1,7.9,10.4
,Other bacterial diseases,A30-A49,2019,2019,Nevada,32.0,560.0,3080156.0,18.2,15.9,16.7,19.7,14.6,17.3
,Other bacterial diseases,A30-A49,2019,2019,New Hampshire,33.0,133.0,1359711.0,9.8,7.2,8.1,11.4,6.0,8.6
,Other bacterial diseases,A30-A49,2019,2019,New Jersey,34.0,1141.0,8882190.0,12.8,9.9,12.1,13.6,9.3,10.5
,Other bacterial diseases,A30-A49,2019,2019,New Mexico,35.0,298.0,2096829.0,14.2,11.2,12.6,15.8,9.9,12.6
,Other bacterial diseases,A30-A49,2019,2019,New York,36.0,3099.0,19453561.0,15.9,12.1,15.4,16.5,11.6,12.5
,Other bacterial diseases,A30-A49,2019,2019,North Carolina,37.0,1410.0,10488084.0,13.4,11.1,12.7,14.1,10.5,11.7
,Other bacterial diseases,A30-A49,2019,2019,North Dakota,38.0,89.0,762062.0,11.7,9.8,9.4,14.4,7.8,12.2
,Other bacterial diseases,A30-A49,2019,2019,Ohio,39.0,1425.0,11689100.0,12.2,9.3,11.6,12.8,8.8,9.8
,Other bacterial diseases,A30-A49,2019,2019,Oklahoma,40.0,958.0,3956971.0,24.2,20.4,22.7,25.7,19.1,21.7
,Other bacterial diseases,A30-A49,2019,2019,Oregon,41.0,358.0,4217737.0,8.5,6.6,7.6,9.4,5.9,7.3
,Other bacterial diseases,A30-A49,2019,2019,Pennsylvania,42.0,1662.0,12801989.0,13.0,9.2,12.4,13.6,8.7,9.6
,Other bacterial diseases,A30-A49,2019,2019,Rhode Island,44.0,152.0,1059361.0,14.3,10.3,12.1,16.6,8.7,12.2
,Other bacterial diseases,A30-A49,2019,2019,South Carolina,45.0,860.0,5148714.0,16.7,13.2,15.6,17.8,12.3,14.1
,Other bacterial diseases,A30-A49,2019,2019,South Dakota,46.0,131.0,884659.0,14.8,11.3,12.3,17.3,9.4,13.6
,Other bacterial diseases,A30-A49,2019,2019,Tennessee,47.0,1332.0,6829174.0,19.5,15.9,18.5,20.6,15.0,16.7
,Other bacterial diseases,A30-A49,2019,2019,Texas,48.0,4103.0,28995881.0,14.2,14.4,13.7,14.6,13.9,14.8
,Other bacterial diseases,A30-A49,2019,2019,Utah,49.0,216.0,3205958.0,6.7,7.9,5.8,7.6,6.8,9.0
,Other bacterial diseases,A30-A49,2019,2019,Vermont,50.0,38.0,623989.0,6.1,4.2,4.3,8.4,2.9,5.9
,Other bacterial diseases,A30-A49,2019,2019,Virginia,51.0,900.0,8535519.0,10.5,8.8,9.9,11.2,8.2,9.4
,Other bacterial diseases,A30-A49,2019,2019,Washington,53.0,807.0,7614893.0,10.6,9.0,9.9,11.3,8.4,9.7
,Other bacterial diseases,A30-A49,2019,2019,West Virginia,54.0,496.0,1792147.0,27.7,19.3,25.2,30.1,17.6,21.2
,Other bacterial diseases,A30-A49,2019,2019,Wisconsin,55.0,609.0,5822434.0,10.5,8.0,9.6,11.3,7.3,8.6
,Other bacterial diseases,A30-A49,2019,2019,Wyoming,56.0,43.0,578759.0,7.4,6.0,5.4,10.0,4.3,8.3
Total,Other bacterial diseases,A30-A49,2019,2019,,,45153.0,328239523.0,13.8,11.1,13.6,13.9,11.0,11.2
,Other bacterial diseases,A30-A49,2020,2020,Alabama,1.0,1275.0,4921532.0,25.9,20.0,24.5,27.3,18.9,21.2
,Other bacterial diseases,A30-A49,2020,2020,Alaska,2.0,61.0,731158.0,8.3,8.5,6.4,10.7,6.4,11.1
,Other bacterial diseases,A30-A49,2020,2020,Arizona,4.0,1032.0,7421401.0,13.9,10.7,13.1,14.8,10.0,11.4
,Other bacterial diseases,A30-A49,2020,2020,Arkansas,5.0,827.0,3030522.0,27.3,21.4,25.4,29.1,20.0,23.0
,Other bacterial diseases,A30-A49,2020,2020,California,6.0,8690.0,39368078.0,22.1,19.0,21.6,22.5,18.6,19.4
,Other bacterial diseases,A30-A49,2020,2020,Colorado,8.0,735.0,5807719.0,12.7,11.5,11.7,13.6,10.7,12.4
,Other bacterial diseases,A30-A49,2020,2020,Connecticut,9.0,615.0,3557006.0,17.3,12.2,15.9,18.7,11.3,13.3
,Other bacterial diseases,A30-A49,2020,2020,Delaware,10.0,183.0,986809.0,18.5,12.8,15.9,21.2,11.0,14.9
,Other bacterial diseases,A30-A49,2020,2020,District of Columbia,11.0,124.0,712816.0,17.4,17.7,14.3,20.5,14.6,21.2
,Other bacterial diseases,A30-A49,2020,2020,Florida,12.0,4546.0,21733312.0,20.9,13.5,20.3,21.5,13.1,13.9
,Other bacterial diseases,A30-A49,2020,2020,Georgia,13.0,2230.0,10710017.0,20.8,18.9,20.0,21.7,18.1,19.7
,Other bacterial diseases,A30-A49,2020,2020,Hawaii,15.0,145.0,1407006.0,10.3,7.2,8.6,12.0,6.0,8.6
,Other bacterial diseases,A30-A49,2020,2020,Idaho,16.0,220.0,1826913.0,12.0,10.2,10.5,13.6,8.8,11.6
,Other bacterial diseases,A30-A49,2020,2020,Illinois,17.0,2334.0,12587530.0,18.5,14.8,17.8,19.3,14.2,15.5
,Other bacterial diseases,A30-A49,2020,2020,Indiana,18.0,1588.0,6754953.0,23.5,19.2,22.4,24.7,18.2,20.2
,Other bacterial diseases,A30-A49,2020,2020,Iowa,19.0,495.0,3163561.0,15.6,11.5,14.3,17.0,10.5,12.6
,Other bacterial diseases,A30-A49,2020,2020,Kansas,20.0,527.0,2913805.0,18.1,14.4,16.5,19.6,13.2,15.7
,Other bacterial diseases,A30-A49,2020,2020,Kentucky,21.0,1653.0,4477251.0,36.9,29.5,35.1,38.7,28.1,31.0
,Other bacterial diseases,A30-A49,2020,2020,Louisiana,22.0,966.0,4645318.0,20.8,17.3,19.5,22.1,16.2,18.4
,Other bacterial diseases,A30-A49,2020,2020,Maine,23.0,58.0,1350141.0,4.3,2.9,3.3,5.6,2.2,3.8
,Other bacterial diseases,A30-A49,2020,2020,Maryland,24.0,1098.0,6055802.0,18.1,14.7,17.1,19.2,13.8,15.6
,Other bacterial diseases,A30-A49,2020,2020,Massachusetts,25.0,1200.0,6893574.0,17.4,13.1,16.4,18.4,12.4,13.9
,Other bacterial diseases,A30-A49,2020,2020,Michigan,26.0,2254.0,9966555.0,22.6,16.9,21.7,23.5,16.2,17.6
,Other bacterial diseases,A30-A49,2020,2020,Minnesota,27.0,722.0,5657342.0,12.8,10.2,11.8,13.7,9.4,11.0
,Other bacterial diseases,A30-A49,2020,2020,Mississippi,28.0,1054.0,2966786.0,35.5,29.0,33.4,37.7,27.2,30.9
,Other bacterial diseases,A30-A49,2020,2020,Missouri,29.0,1181.0,6151548.0,19.2,14.5,18.1,20.3,13.7,15.4
,Other bacterial diseases,A30-A49,2020,2020,Montana,30.0,171.0,1080577.0,15.8,11.4,13.5,18.2,9.7,13.3
,Other bacterial diseases,A30-A49,2020,2020,Nebraska,31.0,293.0,1937552.0,15.1,12.2,13.4,16.9,10.9,13.8
,Other bacterial diseases,A30-A49,2020,2020,Nevada,32.0,973.0,3138259.0,31.0,26.0,29.1,33.0,24.4,27.8
,Other bacterial diseases,A30-A49,2020,2020,New Hampshire,33.0,122.0,1366275.0,8.9,6.2,7.3,10.5,5.2,7.6
,Other bacterial diseases,A30-A49,2020,2020,New Jersey,34.0,2162.0,8882371.0,24.3,18.7,23.3,25.4,18.0,19.6
,Other bacterial diseases,A30-A49,2020,2020,New Mexico,35.0,478.0,2106319.0,22.7,18.3,20.7,24.7,16.6,20.1
,Other bacterial diseases,A30-A49,2020,2020,New York,36.0,3855.0,19336776.0,19.9,15.0,19.3,20.6,14.5,15.5
,Other bacterial diseases,A30-A49,2020,2020,North Carolina,37.0,1924.0,10600823.0,18.1,14.6,17.3,19.0,13.9,15.2
,Other bacterial diseases,A30-A49,2020,2020,North Dakota,38.0,146.0,765309.0,19.1,16.2,16.0,22.2,13.6,19.2
,Other bacterial diseases,A30-A49,2020,2020,Ohio,39.0,2211.0,11693217.0,18.9,14.3,18.1,19.7,13.7,15.0
,Other bacterial diseases,A30-A49,2020,2020,Oklahoma,40.0,1350.0,3980783.0,33.9,28.1,32.1,35.7,26.6,29.6
,Other bacterial diseases,A30-A49,2020,2020,Oregon,41.0,341.0,4241507.0,8.0,6.1,7.2,8.9,5.5,6.8
,Other bacterial diseases,A30-A49,2020,2020,Pennsylvania,42.0,2288.0,12783254.0,17.9,12.5,17.2,18.6,11.9,13.0
,Other bacterial diseases,A30-A49,2020,2020,Rhode Island,44.0,160.0,1057125.0,15.1,10.9,12.8,17.5,9.2,12.8
,Other bacterial diseases,A30-A49,2020,2020,South Carolina,45.0,1359.0,5218040.0,26.0,20.0,24.7,27.4,18.9,21.1
,Other bacterial diseases,A30-A49,2020,2020,South Dakota,46.0,174.0,892717.0,19.5,15.0,16.6,22.4,12.8,17.6
,Other bacterial diseases,A30-A49,2020,2020,Tennessee,47.0,1955.0,6886834.0,28.4,22.8,27.1,29.6,21.8,23.8
,Other bacterial diseases,A30-A49,2020,2020,Texas,48.0,7218.0,29360759.0,24.6,24.3,24.0,25.2,23.8,24.9
,Other bacterial diseases,A30-A49,2020,2020,Utah,49.0,328.0,3249879.0,10.1,11.5,9.0,11.2,10.3,12.9
,Other bacterial diseases,A30-A49,2020,2020,Vermont,50.0,56.0,623347.0,9.0,6.1,6.8,11.7,4.6,8.1
,Other bacterial diseases,A30-A49,2020,2020,Virginia,51.0,1260.0,8590563.0,14.7,12.1,13.9,15.5,11.5,12.8
,Other bacterial diseases,A30-A49,2020,2020,Washington,53.0,1084.0,7693612.0,14.1,12.0,13.3,14.9,11.3,12.7
,Other bacterial diseases,A30-A49,2020,2020,West Virginia,54.0,611.0,1784787.0,34.2,24.0,31.5,36.9,22.1,26.1
,Other bacterial diseases,A30-A49,2020,2020,Wisconsin,55.0,719.0,5832655.0,12.3,9.3,11.4,13.2,8.6,10.0
,Other bacterial diseases,A30-A49,2020,2020,Wyoming,56.0,60.0,582328.0,10.3,8.4,7.9,13.3,6.3,11.0
Total,Other bacterial diseases,A30-A49,2020,2020,,,67111.0,329484123.0,20.4,16.3,20.2,20.5,16.1,16.4
,Other bacterial diseases,A30-A49,2021,2021,Alabama,1.0,1455.0,5039877.0,28.9,23.3,27.4,30.4,22.1,24.6
,Other bacterial diseases,A30-A49,2021,2021,Alaska,2.0,67.0,732673.0,9.1,9.2,7.1,11.6,7.0,11.9
,Other bacterial diseases,A30-A49,2021,2021,Arizona,4.0,1149.0,7276316.0,15.8,12.9,14.9,16.7,12.2,13.7
,Other bacterial diseases,A30-A49,2021,2021,Arkansas,5.0,952.0,3025891.0,31.5,25.6,29.5,33.5,23.9,27.3
,Other bacterial diseases,A30-A49,2021,2021,California,6.0,10141.0,39237836.0,25.8,22.6,25.3,26.3,22.2,23.1
,Other bacterial diseases,A30-A49,2021,2021,Colorado,8.0,843.0,5812069.0,14.5,13.2,13.5,15.5,12.3,14.2
,Other bacterial diseases,A30-A49,2021,2021,Connecticut,9.0,554.0,3605597.0,15.4,11.4,14.1,16.6,10.5,12.5
,Other bacterial diseases,A30-A49,2021,2021,Delaware,10.0,233.0,1003384.0,23.2,16.7,20.2,26.2,14.5,19.1
,Other bacterial diseases,A30-A49,2021,2021,District of Columbia,11.0,128.0,670050.0,19.1,19.0,15.8,22.4,15.8,22.7
,Other bacterial diseases,A30-A49,2021,2021,Florida,12.0,6952.0,21781128.0,31.9,22.1,31.2,32.7,21.6,22.7
,Other bacterial diseases,A30-A49,2021,2021,Georgia,13.0,2840.0,10799566.0,26.3,23.9,25.3,27.3,23.0,24.8
,Other bacterial diseases,A30-A49,2021,2021,Hawaii,15.0,172.0,1441553.0,11.9,8.7,10.1,13.7,7.4,10.2
,Other bacterial diseases,A30-A49,2021,2021,Idaho,16.0,267.0,1900923.0,14.0,12.4,12.4,15.7,10.9,14.0
,Other bacterial diseases,A30-A49,2021,2021,Illinois,17.0,2068.0,12671469.0,16.3,13.3,15.6,17.0,12.7,13.9
,Other bacterial diseases,A30-A49,2021,2021,Indiana,18.0,1628.0,6805985.0,23.9,20.0,22.8,25.1,19.0,21.0
,Other bacterial diseases,A30-A49,2021,2021,Iowa,19.0,482.0,3193079.0,15.1,11.8,13.7,16.4,10.8,13.0
,Other bacterial diseases,A30-A49,2021,2021,Kansas,20.0,564.0,2934582.0,19.2,16.2,17.6,20.8,14.8,17.6
,Other bacterial diseases,A30-A49,2021,2021,Kentucky,21.0,2064.0,4509394.0,45.8,37.4,43.8,47.7,35.8,39.1
,Other bacterial diseases,A30-A49,2021,2021,Louisiana,22.0,950.0,4624047.0,20.5,17.3,19.2,21.9,16.2,18.5
,Other bacterial diseases,A30-A49,2021,2021,Maine,23.0,76.0,1372247.0,5.5,3.9,4.4,6.9,3.0,5.0
,Other bacterial diseases,A30-A49,2021,2021,Maryland,24.0,1113.0,6165129.0,18.1,15.1,17.0,19.1,14.3,16.1
,Other bacterial diseases,A30-A49,2021,2021,Massachusetts,25.0,974.0,6984723.0,13.9,10.9,13.1,14.8,10.2,11.6
,Other bacterial diseases,A30-A49,2021,2021,Michigan,26.0,2361.0,10050811.0,23.5,18.2,22.5,24.4,17.5,19.0
,Other bacterial diseases,A30-A49,2021,2021,Minnesota,27.0,766.0,5707390.0,13.4,10.9,12.5,14.4,10.1,11.8
,Other bacterial diseases,A30-A49,2021,2021,Mississippi,28.0,1079.0,2949965.0,36.6,30.4,34.4,38.8,28.6,32.3
,Other bacterial diseases,A30-A49,2021,2021,Missouri,29.0,1224.0,6168187.0,19.8,15.8,18.7,21.0,14.9,16.7
,Other bacterial diseases,A30-A49,2021,2021,Montana,30.0,220.0,1104271.0,19.9,15.2,17.3,22.6,13.2,17.5
,Other bacterial diseases,A30-A49,2021,2021,Nebraska,31.0,341.0,1963692.0,17.4,14.5,15.5,19.2,12.9,16.1
,Other bacterial diseases,A30-A49,2021,2021,Nevada,32.0,1083.0,3143991.0,34.4,29.4,32.4,36.5,27.6,31.2
,Other bacterial diseases,A30-A49,2021,2021,New Hampshire,33.0,149.0,1388992.0,10.7,8.0,9.0,12.4,6.7,9.5
,Other bacterial diseases,A30-A49,2021,2021,New Jersey,34.0,1743.0,9267130.0,18.8,14.8,17.9,19.7,14.1,15.6
,Other bacterial diseases,A30-A49,2021,2021,New Mexico,35.0,489.0,2115877.0,23.1,19.0,21.1,25.2,17.3,20.8
,Other bacterial diseases,A30-A49,2021,2021,New York,36.0,3707.0,19835913.0,18.7,14.2,18.1,19.3,13.8,14.7
,Other bacterial diseases,A30-A49,2021,2021,North Carolina,37.0,2419.0,10551162.0,22.9,18.8,22.0,23.8,18.0,19.6
,Other bacterial diseases,A30-A49,2021,2021,North Dakota,38.0,142.0,774948.0,18.3,16.1,15.3,21.3,13.5,19.2
,Other bacterial diseases,A30-A49,2021,2021,Ohio,39.0,2797.0,11780017.0,23.7,18.7,22.9,24.6,18.0,19.4
,Other bacterial diseases,A30-A49,2021,2021,Oklahoma,40.0,1614.0,3986639.0,40.5,34.8,38.5,42.5,33.1,36.6
,Other bacterial diseases,A30-A49,2021,2021,Oregon,41.0,417.0,4246155.0,9.8,7.8,8.9,10.8,7.0,8.6
,Other bacterial diseases,A30-A49,2021,2021,Pennsylvania,42.0,2824.0,12964056.0,21.8,15.9,21.0,22.6,15.3,16.5
,Other bacterial diseases,A30-A49,2021,2021,Rhode Island,44.0,145.0,1095610.0,13.2,9.9,11.1,15.4,8.3,11.8
,Other bacterial diseases,A30-A49,2021,2021,South Carolina,45.0,1349.0,5190705.0,26.0,20.5,24.6,27.4,19.3,21.6
,Other bacterial diseases,A30-A49,2021,2021,South Dakota,46.0,163.0,895376.0,18.2,15.1,15.4,21.0,12.8,17.7
,Other bacterial diseases,A30-A49,2021,2021,Tennessee,47.0,2413.0,6975218.0,34.6,28.5,33.2,36.0,27.3,29.7
,Other bacterial diseases,A30-A49,2021,2021,Texas,48.0,8434.0,29527941.0,28.6,28.6,28.0,29.2,28.0,29.2
,Other bacterial diseases,A30-A49,2021,2021,Utah,49.0,385.0,3337975.0,11.5,13.1,10.4,12.7,11.8,14.5
,Other bacterial diseases,A30-A49,2021,2021,Vermont,50.0,54.0,645570.0,8.4,6.3,6.3,10.9,4.7,8.5
,Other bacterial diseases,A30-A49,2021,2021,Virginia,51.0,1534.0,8642274.0,17.7,14.9,16.9,18.6,14.1,15.7
,Other bacterial diseases,A30-A49,2021,2021,Washington,53.0,1276.0,7738692.0,16.5,14.2,15.6,17.4,13.4,15.0
,Other bacterial diseases,A30-A49,2021,2021,West Virginia,54.0,894.0,1782959.0,50.1,35.3,46.9,53.4,32.9,37.8
,Other bacterial diseases,A30-A49,2021,2021,Wisconsin,55.0,760.0,5895908.0,12.9,10.1,12.0,13.8,9.4,10.9
,Other bacterial diseases,A30-A49,2021,2021,Wyoming,56.0,99.0,578803.0,17.1,13.9,13.9,20.8,11.2,17.1
Total,Other bacterial diseases,A30-A49,2021,2021,,,76553.0,331893745.0,23.1,19.0,22.9,23.2,18.8,19.1
,Other bacterial diseases,A30-A49,2022,2022,Alabama,1.0,1038.0,5074296.0,20.5,15.9,19.2,21.7,14.9,17.0
,Other bacterial diseases,A30-A49,2022,2022,Alaska,2.0,77.0,733583.0,10.5,10.9,8.3,13.1,8.5,13.9
,Other bacterial diseases,A30-A49,2022,2022,Arizona,4.0,852.0,7359197.0,11.6,8.9,10.8,12.4,8.3,9.6
,Other bacterial diseases,A30-A49,2022,2022,Arkansas,5.0,790.0,3045637.0,25.9,20.3,24.1,27.7,18.9,21.9
,Other bacterial diseases,A30-A49,2022,2022,California,6.0,7384.0,39029342.0,18.9,15.9,18.5,19.4,15.6,16.3
,Other bacterial diseases,A30-A49,2022,2022,Colorado,8.0,714.0,5839926.0,12.2,10.9,11.3,13.1,10.1,11.8
,Other bacterial diseases,A30-A49,2022,2022,Connecticut,9.0,590.0,3626205.0,16.3,11.9,15.0,17.6,10.9,12.9
,Other bacterial diseases,A30-A49,2022,2022,Delaware,10.0,202.0,1018396.0,19.8,13.4,17.1,22.6,11.6,15.5
,Other bacterial diseases,A30-A49,2022,2022,District of Columbia,11.0,115.0,671803.0,17.1,16.7,14.0,20.2,13.7,20.1
,Other bacterial diseases,A30-A49,2022,2022,Florida,12.0,4956.0,22244823.0,22.3,14.3,21.7,22.9,13.9,14.8
,Other bacterial diseases,A30-A49,2022,2022,Georgia,13.0,1800.0,10912876.0,16.5,14.7,15.7,17.3,14.0,15.4
,Other bacterial diseases,A30-A49,2022,2022,Hawaii,15.0,162.0,1440196.0,11.2,7.7,9.5,13.0,6.6,9.1
,Other bacterial diseases,A30-A49,2022,2022,Idaho,16.0,206.0,1939033.0,10.6,9.1,9.2,12.1,7.9,10.4
,Other bacterial diseases,A30-A49,2022,2022,Illinois,17.0,1982.0,12582032.0,15.8,12.4,15.1,16.4,11.8,12.9
,Other bacterial diseases,A30-A49,2022,2022,Indiana,18.0,1292.0,6833037.0,18.9,15.3,17.9,19.9,14.5,16.2
,Other bacterial diseases,A30-A49,2022,2022,Iowa,19.0,465.0,3200517.0,14.5,10.8,13.2,15.8,9.8,11.8
,Other bacterial diseases,A30-A49,2022,2022,Kansas,20.0,490.0,2937150.0,16.7,13.3,15.2,18.2,12.2,14.6
,Other bacterial diseases,A30-A49,2022,2022,Kentucky,21.0,1626.0,4512310.0,36.0,28.8,34.3,37.8,27.4,30.3
,Other bacterial diseases,A30-A49,2022,2022,Louisiana,22.0,643.0,4590241.0,14.0,11.7,12.9,15.1,10.8,12.7
,Other bacterial diseases,A30-A49,2022,2022,Maine,23.0,74.0,1385340.0,5.3,3.6,4.2,6.7,2.8,4.7
,Other bacterial diseases,A30-A49,2022,2022,Maryland,24.0,965.0,6164660.0,15.7,12.4,14.7,16.6,11.6,13.2
,Other bacterial diseases,A30-A49,2022,2022,Massachusetts,25.0,936.0,6981974.0,13.4,10.0,12.5,14.3,9.4,10.7
,Other bacterial diseases,A30-A49,2022,2022,Michigan,26.0,1799.0,10034113.0,17.9,13.4,17.1,18.8,12.7,14.0
,Other bacterial diseases,A30-A49,2022,2022,Minnesota,27.0,651.0,5717184.0,11.4,9.0,10.5,12.3,8.3,9.8
,Other bacterial diseases,A30-A49,2022,2022,Mississippi,28.0,947.0,2940057.0,32.2,26.3,30.2,34.3,24.6,28.0
,Other bacterial diseases,A30-A49,2022,2022,Missouri,29.0,1055.0,6177957.0,17.1,13.1,16.0,18.1,12.3,13.9
,Other bacterial diseases,A30-A49,2022,2022,Montana,30.0,139.0,1122867.0,12.4,9.1,10.3,14.4,7.6,10.9
,Other bacterial diseases,A30-A49,2022,2022,Nebraska,31.0,267.0,1967923.0,13.6,11.3,11.9,15.2,9.9,12.8
,Other bacterial diseases,A30-A49,2022,2022,Nevada,32.0,834.0,3177772.0,26.2,21.7,24.5,28.0,20.2,23.2
,Other bacterial diseases,A30-A49,2022,2022,New Hampshire,33.0,171.0,1395231.0,12.3,8.6,10.4,14.1,7.3,10.1
,Other bacterial diseases,A30-A49,2022,2022,New Jersey,34.0,1465.0,9261699.0,15.8,12.0,15.0,16.6,11.4,12.7
,Other bacterial diseases,A30-A49,2022,2022,New Mexico,35.0,454.0,2113344.0,21.5,17.1,19.5,23.5,15.5,18.8
,Other bacterial diseases,A30-A49,2022,2022,New York,36.0,3529.0,19677151.0,17.9,13.2,17.3,18.5,12.8,13.7
,Other bacterial diseases,A30-A49,2022,2022,North Carolina,37.0,1958.0,10698973.0,18.3,14.7,17.5,19.1,14.0,15.4
,Other bacterial diseases,A30-A49,2022,2022,North Dakota,38.0,117.0,779261.0,15.0,13.0,12.3,17.7,10.6,15.7
,Other bacterial diseases,A30-A49,2022,2022,Ohio,39.0,2024.0,11756058.0,17.2,13.0,16.5,18.0,12.5,13.6
,Other bacterial diseases,A30-A49,2022,2022,Oklahoma,40.0,1203.0,4019800.0,29.9,25.3,28.2,31.6,23.9,26.8
,Other bacterial diseases,A30-A49,2022,2022,Oregon,41.0,426.0,4240137.0,10.0,7.5,9.1,11.0,6.8,8.3
,Other bacterial diseases,A30-A49,2022,2022,Pennsylvania,42.0,2208.0,12972008.0,17.0,11.9,16.3,17.7,11.4,12.4
,Other bacterial diseases,A30-A49,2022,2022,Rhode Island,44.0,99.0,1093734.0,9.1,6.6,7.4,11.0,5.4,8.1
,Other bacterial diseases,A30-A49,2022,2022,South Carolina,45.0,1085.0,5282634.0,20.5,15.5,19.3,21.8,14.6,16.5
,Other bacterial diseases,A30-A49,2022,2022,South Dakota,46.0,130.0,909824.0,14.3,11.9,11.8,16.7,9.9,14.3
,Other bacterial diseases,A30-A49,2022,2022,Tennessee,47.0,1765.0,7051339.0,25.0,20.1,23.9,26.2,19.2,21.1
,Other bacterial diseases,A30-A49,2022,2022,Texas,48.0,5213.0,30029572.0,17.4,17.2,16.9,17.8,16.8,17.7
,Other bacterial diseases,A30-A49,2022,2022,Utah,49.0,291.0,3380800.0,8.6,9.7,7.6,9.6,8.6,10.9
,Other bacterial diseases,A30-A49,2022,2022,Vermont,50.0,63.0,647064.0,9.7,6.7,7.5,12.5,5.1,8.7
,Other bacterial diseases,A30-A49,2022,2022,Virginia,51.0,1316.0,8683619.0,15.2,12.2,14.3,16.0,11.6,12.9
,Other bacterial diseases,A30-A49,2022,2022,Washington,53.0,1138.0,7785786.0,14.6,12.2,13.8,15.5,11.5,12.9
,Other bacterial diseases,A30-A49,2022,2022,West Virginia,54.0,590.0,1775156.0,33.2,23.3,30.6,35.9,21.3,25.3
,Other bacterial diseases,A30-A49,2022,2022,Wisconsin,55.0,683.0,5892539.0,11.6,8.7,10.7,12.5,8.0,9.4
,Other bacterial diseases,A30-A49,2022,2022,Wyoming,56.0,74.0,581381.0,12.7,9.8,10.0,16.0,7.7,12.5
Total,Other bacterial diseases,A30-A49,2022,2022,,,59053.0,333287557.0,17.7,14.0,17.6,17.9,13.9,14.1
,Other bacterial diseases,A30-A49,2023,2023,Alabama,1.0,893.0,5108468.0,17.5,13.7,16.3,18.6,12.8,14.6
,Other bacterial diseases,A30-A49,2023,2023,Alaska,2.0,71.0,733406.0,9.7,9.8,7.6,12.2,7.6,12.6
,Other bacterial diseases,A30-A49,2023,2023,Arizona,4.0,715.0,7431344.0,9.6,7.2,8.9,10.3,6.7,7.8
,Other bacterial diseases,A30-A49,2023,2023,Arkansas,5.0,700.0,3067732.0,22.8,17.9,21.1,24.5,16.5,19.3
,Other bacterial diseases,A30-A49,2023,2023,California,6.0,6673.0,38965193.0,17.1,14.3,16.7,17.5,13.9,14.6
,Other bacterial diseases,A30-A49,2023,2023,Colorado,8.0,552.0,5877610.0,9.4,8.6,8.6,10.2,7.9,9.4
,Other bacterial diseases,A30-A49,2023,2023,Connecticut,9.0,491.0,3617176.0,13.6,9.7,12.4,14.8,8.8,10.6
,Other bacterial diseases,A30-A49,2023,2023,Delaware,10.0,187.0,1031890.0,18.1,12.9,15.5,20.7,11.1,15.0
,Other bacterial diseases,A30-A49,2023,2023,District of Columbia,11.0,76.0,678972.0,11.2,10.9,8.8,14.0,8.6,13.7
,Other bacterial diseases,A30-A49,2023,2023,Florida,12.0,4108.0,22610726.0,18.2,11.7,17.6,18.7,11.3,12.1
,Other bacterial diseases,A30-A49,2023,2023,Georgia,13.0,1441.0,11029227.0,13.1,11.8,12.4,13.7,11.2,12.4
,Other bacterial diseases,A30-A49,2023,2023,Hawaii,15.0,180.0,1435138.0,12.5,8.1,10.7,14.4,6.9,9.5
,Other bacterial diseases,A30-A49,2023,2023,Idaho,16.0,142.0,1964726.0,7.2,6.1,6.0,8.4,5.1,7.2
,Other bacterial diseases,A30-A49,2023,2023,Illinois,17.0,1671.0,12549689.0,13.3,10.4,12.7,14.0,9.9,11.0
