Notes,MCD - ICD Sub-Chapter,MCD - ICD Sub-Chapter Code,Year,Year Code,State,State Code,Deaths,Population,Crude Rate,Age Adjusted Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
information can be found at: https://www.cdc.gov/nchs/maternal-mortality/.,,,,,,,,,,,,,,
"9. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,",,,,,,,,,,,,,,
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,",,,,,,,,,,,,,,
Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the,,,,,,,,,,,,,,
2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and,,,,,,,,,,,,,,
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,",,,,,,,,,,,,,,
2020.,,,,,,,,,,,,,,
10. Changes to cause of death classification affect reporting trends. More information:,,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes.,,,,,,,,,,,,,,
,Influenza and pneumonia,J09-J18,2018,2018,Alabama,1.0,2665.0,4887871.0,54.5,44.4,52.5,56.6,42.7,46.2
,Influenza and pneumonia,J09-J18,2018,2018,Alaska,2.0,173.0,737438.0,23.5,28.5,20.0,27.0,24.2,33.4
,Influenza and pneumonia,J09-J18,2018,2018,Arizona,4.0,3059.0,7171646.0,42.7,33.9,41.1,44.2,32.7,35.2
,Influenza and pneumonia,J09-J18,2018,2018,Arkansas,5.0,1913.0,3013825.0,63.5,51.2,60.6,66.3,48.9,53.6
,Influenza and pneumonia,J09-J18,2018,2018,California,6.0,16686.0,39557045.0,42.2,37.7,41.5,42.8,37.1,38.2
,Influenza and pneumonia,J09-J18,2018,2018,Colorado,8.0,1665.0,5695564.0,29.2,28.3,27.8,30.6,27.0,29.8
,Influenza and pneumonia,J09-J18,2018,2018,Connecticut,9.0,1774.0,3572665.0,49.7,34.8,47.3,52.0,33.2,36.5
,Influenza and pneumonia,J09-J18,2018,2018,Delaware,10.0,467.0,967171.0,48.3,36.5,43.9,52.7,33.2,40.1
,Influenza and pneumonia,J09-J18,2018,2018,District of Columbia,11.0,267.0,702455.0,38.0,39.4,33.5,42.6,34.8,44.6
,Influenza and pneumonia,J09-J18,2018,2018,Florida,12.0,9288.0,21299325.0,43.6,28.8,42.7,44.5,28.2,29.4
,Influenza and pneumonia,J09-J18,2018,2018,Georgia,13.0,3580.0,10519475.0,34.0,33.4,32.9,35.1,32.3,34.6
,Influenza and pneumonia,J09-J18,2018,2018,Hawaii,15.0,1033.0,1420491.0,72.7,48.6,68.3,77.2,45.6,51.8
,Influenza and pneumonia,J09-J18,2018,2018,Idaho,16.0,527.0,1754208.0,30.0,26.7,27.5,32.6,24.5,29.2
,Influenza and pneumonia,J09-J18,2018,2018,Illinois,17.0,5661.0,12741080.0,44.4,36.2,43.3,45.6,35.3,37.2
,Influenza and pneumonia,J09-J18,2018,2018,Indiana,18.0,3361.0,6691878.0,50.2,42.0,48.5,51.9,40.6,43.5
,Influenza and pneumonia,J09-J18,2018,2018,Iowa,19.0,1603.0,3156145.0,50.8,37.1,48.3,53.3,35.3,39.1
,Influenza and pneumonia,J09-J18,2018,2018,Kansas,20.0,1468.0,2911505.0,50.4,40.2,47.8,53.0,38.2,42.4
,Influenza and pneumonia,J09-J18,2018,2018,Kentucky,21.0,2949.0,4468402.0,66.0,55.1,63.6,68.4,53.1,57.2
,Influenza and pneumonia,J09-J18,2018,2018,Louisiana,22.0,1834.0,4659978.0,39.4,34.7,37.6,41.2,33.1,36.4
,Influenza and pneumonia,J09-J18,2018,2018,Maine,23.0,851.0,1338404.0,63.6,42.0,59.3,67.9,39.1,45.0
,Influenza and pneumonia,J09-J18,2018,2018,Maryland,24.0,2721.0,6042718.0,45.0,37.9,43.3,46.7,36.5,39.4
,Influenza and pneumonia,J09-J18,2018,2018,Massachusetts,25.0,3499.0,6902149.0,50.7,38.6,49.0,52.4,37.3,40.0
,Influenza and pneumonia,J09-J18,2018,2018,Michigan,26.0,4664.0,9995915.0,46.7,36.3,45.3,48.0,35.2,37.4
,Influenza and pneumonia,J09-J18,2018,2018,Minnesota,27.0,2296.0,5611179.0,40.9,32.7,39.2,42.6,31.4,34.1
,Influenza and pneumonia,J09-J18,2018,2018,Mississippi,28.0,1848.0,2986530.0,61.9,53.0,59.1,64.7,50.5,55.5
,Influenza and pneumonia,J09-J18,2018,2018,Missouri,29.0,3047.0,6126452.0,49.7,38.8,48.0,51.5,37.4,40.2
,Influenza and pneumonia,J09-J18,2018,2018,Montana,30.0,393.0,1062305.0,37.0,28.1,33.3,40.7,25.3,31.1
,Influenza and pneumonia,J09-J18,2018,2018,Nebraska,31.0,999.0,1929268.0,51.8,41.0,48.6,55.0,38.5,43.7
,Influenza and pneumonia,J09-J18,2018,2018,Nevada,32.0,1382.0,3034392.0,45.5,40.9,43.1,47.9,38.7,43.2
,Influenza and pneumonia,J09-J18,2018,2018,New Hampshire,33.0,644.0,1356458.0,47.5,35.2,43.8,51.1,32.5,38.1
,Influenza and pneumonia,J09-J18,2018,2018,New Jersey,34.0,3616.0,8908520.0,40.6,31.4,39.3,41.9,30.4,32.5
,Influenza and pneumonia,J09-J18,2018,2018,New Mexico,35.0,961.0,2095428.0,45.9,37.2,43.0,48.8,34.8,39.7
,Influenza and pneumonia,J09-J18,2018,2018,New York,36.0,10790.0,19542209.0,55.2,42.2,54.2,56.3,41.4,43.0
,Influenza and pneumonia,J09-J18,2018,2018,North Carolina,37.0,4952.0,10383620.0,47.7,40.4,46.4,49.0,39.2,41.5
,Influenza and pneumonia,J09-J18,2018,2018,North Dakota,38.0,417.0,760077.0,54.9,43.7,49.6,60.1,39.5,48.4
,Influenza and pneumonia,J09-J18,2018,2018,Ohio,39.0,5396.0,11689442.0,46.2,35.7,44.9,47.4,34.7,36.7
,Influenza and pneumonia,J09-J18,2018,2018,Oklahoma,40.0,2405.0,3943079.0,61.0,52.3,58.6,63.4,50.2,54.4
,Influenza and pneumonia,J09-J18,2018,2018,Oregon,41.0,1326.0,4190713.0,31.6,25.0,29.9,33.3,23.6,26.4
,Influenza and pneumonia,J09-J18,2018,2018,Pennsylvania,42.0,6409.0,12807060.0,50.0,34.8,48.8,51.3,33.9,35.7
,Influenza and pneumonia,J09-J18,2018,2018,Rhode Island,44.0,526.0,1057315.0,49.7,36.0,45.5,54.0,32.9,39.4
,Influenza and pneumonia,J09-J18,2018,2018,South Carolina,45.0,2591.0,5084127.0,51.0,41.6,49.0,52.9,40.0,43.3
,Influenza and pneumonia,J09-J18,2018,2018,South Dakota,46.0,537.0,882235.0,60.9,46.9,55.7,66.0,42.9,51.2
,Influenza and pneumonia,J09-J18,2018,2018,Tennessee,47.0,3921.0,6770010.0,57.9,48.7,56.1,59.7,47.2,50.3
,Influenza and pneumonia,J09-J18,2018,2018,Texas,48.0,11425.0,28701845.0,39.8,41.7,39.1,40.5,40.9,42.5
,Influenza and pneumonia,J09-J18,2018,2018,Utah,49.0,930.0,3161105.0,29.4,35.5,27.5,31.3,33.2,37.9
,Influenza and pneumonia,J09-J18,2018,2018,Vermont,50.0,232.0,626299.0,37.0,26.5,32.3,41.8,23.1,30.3
,Influenza and pneumonia,J09-J18,2018,2018,Virginia,51.0,3098.0,8517685.0,36.4,31.6,35.1,37.7,30.5,32.7
,Influenza and pneumonia,J09-J18,2018,2018,Washington,53.0,2603.0,7535591.0,34.5,30.5,33.2,35.9,29.3,31.7
,Influenza and pneumonia,J09-J18,2018,2018,West Virginia,54.0,1388.0,1805832.0,76.9,54.3,72.8,80.9,51.4,57.3
,Influenza and pneumonia,J09-J18,2018,2018,Wisconsin,55.0,2356.0,5813568.0,40.5,31.2,38.9,42.2,29.9,32.5
,Influenza and pneumonia,J09-J18,2018,2018,Wyoming,56.0,302.0,577737.0,52.3,44.6,46.4,58.2,39.6,50.0
Total,Influenza and pneumonia,J09-J18,2018,2018,,,148498.0,327167434.0,45.4,37.4,45.2,45.6,37.2,37.5
,Influenza and pneumonia,J09-J18,2019,2019,Alabama,1.0,2425.0,4903185.0,49.5,39.4,47.5,51.4,37.8,41.1
,Influenza and pneumonia,J09-J18,2019,2019,Alaska,2.0,198.0,731545.0,27.1,31.0,23.3,30.8,26.6,35.9
,Influenza and pneumonia,J09-J18,2019,2019,Arizona,4.0,2848.0,7278717.0,39.1,30.6,37.7,40.6,29.4,31.7
,Influenza and pneumonia,J09-J18,2019,2019,Arkansas,5.0,1704.0,3017804.0,56.5,44.9,53.8,59.1,42.8,47.2
,Influenza and pneumonia,J09-J18,2019,2019,California,6.0,15519.0,39512223.0,39.3,34.4,38.7,39.9,33.9,35.0
,Influenza and pneumonia,J09-J18,2019,2019,Colorado,8.0,1605.0,5758736.0,27.9,26.5,26.5,29.2,25.2,27.8
,Influenza and pneumonia,J09-J18,2019,2019,Connecticut,9.0,1590.0,3565287.0,44.6,31.2,42.4,46.8,29.6,32.8
,Influenza and pneumonia,J09-J18,2019,2019,Delaware,10.0,393.0,973764.0,40.4,29.9,36.4,44.3,27.0,33.2
,Influenza and pneumonia,J09-J18,2019,2019,District of Columbia,11.0,230.0,705749.0,32.6,33.0,28.4,36.8,28.8,37.7
,Influenza and pneumonia,J09-J18,2019,2019,Florida,12.0,9036.0,21477737.0,42.1,27.5,41.2,42.9,26.9,28.1
,Influenza and pneumonia,J09-J18,2019,2019,Georgia,13.0,3468.0,10617423.0,32.7,31.2,31.6,33.8,30.2,32.3
,Influenza and pneumonia,J09-J18,2019,2019,Hawaii,15.0,791.0,1415872.0,55.9,37.3,52.0,59.8,34.6,40.1
,Influenza and pneumonia,J09-J18,2019,2019,Idaho,16.0,510.0,1787065.0,28.5,25.1,26.1,31.0,22.9,27.4
,Influenza and pneumonia,J09-J18,2019,2019,Illinois,17.0,5488.0,12671821.0,43.3,34.9,42.2,44.5,34.0,35.8
,Influenza and pneumonia,J09-J18,2019,2019,Indiana,18.0,3271.0,6732219.0,48.6,40.3,46.9,50.3,39.0,41.8
,Influenza and pneumonia,J09-J18,2019,2019,Iowa,19.0,1561.0,3155070.0,49.5,36.2,47.0,51.9,34.4,38.1
,Influenza and pneumonia,J09-J18,2019,2019,Kansas,20.0,1335.0,2913314.0,45.8,35.9,43.4,48.3,34.0,37.9
,Influenza and pneumonia,J09-J18,2019,2019,Kentucky,21.0,2816.0,4467673.0,63.0,51.9,60.7,65.4,49.9,53.8
,Influenza and pneumonia,J09-J18,2019,2019,Louisiana,22.0,1616.0,4648794.0,34.8,30.1,33.1,36.5,28.6,31.6
,Influenza and pneumonia,J09-J18,2019,2019,Maine,23.0,960.0,1344212.0,71.4,46.9,66.9,75.9,43.9,50.1
,Influenza and pneumonia,J09-J18,2019,2019,Maryland,24.0,2608.0,6045680.0,43.1,35.6,41.5,44.8,34.3,37.1
,Influenza and pneumonia,J09-J18,2019,2019,Massachusetts,25.0,3386.0,6892503.0,49.1,36.8,47.5,50.8,35.5,38.0
,Influenza and pneumonia,J09-J18,2019,2019,Michigan,26.0,4522.0,9986857.0,45.3,34.8,44.0,46.6,33.7,35.8
,Influenza and pneumonia,J09-J18,2019,2019,Minnesota,27.0,2227.0,5639632.0,39.5,31.3,37.8,41.1,30.0,32.7
,Influenza and pneumonia,J09-J18,2019,2019,Mississippi,28.0,1848.0,2976149.0,62.1,52.6,59.3,64.9,50.2,55.1
,Influenza and pneumonia,J09-J18,2019,2019,Missouri,29.0,2793.0,6137428.0,45.5,35.0,43.8,47.2,33.7,36.3
,Influenza and pneumonia,J09-J18,2019,2019,Montana,30.0,411.0,1068778.0,38.5,28.5,34.7,42.2,25.8,31.5
,Influenza and pneumonia,J09-J18,2019,2019,Nebraska,31.0,941.0,1934408.0,48.6,38.8,45.5,51.8,36.3,41.4
,Influenza and pneumonia,J09-J18,2019,2019,Nevada,32.0,1182.0,3080156.0,38.4,33.9,36.2,40.6,32.0,36.0
,Influenza and pneumonia,J09-J18,2019,2019,New Hampshire,33.0,548.0,1359711.0,40.3,29.5,36.9,43.7,27.0,32.2
,Influenza and pneumonia,J09-J18,2019,2019,New Jersey,34.0,3348.0,8882190.0,37.7,28.8,36.4,39.0,27.8,29.8
,Influenza and pneumonia,J09-J18,2019,2019,New Mexico,35.0,910.0,2096829.0,43.4,34.4,40.6,46.2,32.2,36.8
,Influenza and pneumonia,J09-J18,2019,2019,New York,36.0,10475.0,19453561.0,53.8,40.4,52.8,54.9,39.6,41.2
,Influenza and pneumonia,J09-J18,2019,2019,North Carolina,37.0,4678.0,10488084.0,44.6,37.1,43.3,45.9,36.0,38.1
,Influenza and pneumonia,J09-J18,2019,2019,North Dakota,38.0,402.0,762062.0,52.8,42.6,47.6,57.9,38.4,47.2
,Influenza and pneumonia,J09-J18,2019,2019,Ohio,39.0,4940.0,11689100.0,42.3,32.5,41.1,43.4,31.5,33.4
,Influenza and pneumonia,J09-J18,2019,2019,Oklahoma,40.0,2337.0,3956971.0,59.1,49.9,56.7,61.5,47.9,52.1
,Influenza and pneumonia,J09-J18,2019,2019,Oregon,41.0,1341.0,4217737.0,31.8,24.5,30.1,33.5,23.2,25.9
,Influenza and pneumonia,J09-J18,2019,2019,Pennsylvania,42.0,5961.0,12801989.0,46.6,32.4,45.4,47.7,31.5,33.2
,Influenza and pneumonia,J09-J18,2019,2019,Rhode Island,44.0,506.0,1059361.0,47.8,33.9,43.6,51.9,30.9,37.1
,Influenza and pneumonia,J09-J18,2019,2019,South Carolina,45.0,2391.0,5148714.0,46.4,37.3,44.6,48.3,35.8,38.9
,Influenza and pneumonia,J09-J18,2019,2019,South Dakota,46.0,491.0,884659.0,55.5,42.4,50.6,60.4,38.6,46.5
,Influenza and pneumonia,J09-J18,2019,2019,Tennessee,47.0,3640.0,6829174.0,53.3,44.0,51.6,55.0,42.5,45.5
,Influenza and pneumonia,J09-J18,2019,2019,Texas,48.0,10744.0,28995881.0,37.1,38.1,36.4,37.8,37.4,38.9
,Influenza and pneumonia,J09-J18,2019,2019,Utah,49.0,892.0,3205958.0,27.8,33.0,26.0,29.6,30.8,35.3
,Influenza and pneumonia,J09-J18,2019,2019,Vermont,50.0,220.0,623989.0,35.3,24.4,30.6,39.9,21.2,28.0
,Influenza and pneumonia,J09-J18,2019,2019,Virginia,51.0,2813.0,8535519.0,33.0,27.9,31.7,34.2,26.9,29.0
,Influenza and pneumonia,J09-J18,2019,2019,Washington,53.0,2607.0,7614893.0,34.2,29.7,32.9,35.5,28.5,30.9
,Influenza and pneumonia,J09-J18,2019,2019,West Virginia,54.0,1258.0,1792147.0,70.2,49.4,66.3,74.1,46.7,52.3
,Influenza and pneumonia,J09-J18,2019,2019,Wisconsin,55.0,2193.0,5822434.0,37.7,28.6,36.1,39.2,27.4,29.9
,Influenza and pneumonia,J09-J18,2019,2019,Wyoming,56.0,215.0,578759.0,37.1,30.7,32.2,42.1,26.7,35.3
Total,Influenza and pneumonia,J09-J18,2019,2019,,,140192.0,328239523.0,42.7,34.6,42.5,42.9,34.5,34.8
,Influenza and pneumonia,J09-J18,2020,2020,Alabama,1.0,4905.0,4921532.0,99.7,77.9,96.9,102.5,75.7,80.1
,Influenza and pneumonia,J09-J18,2020,2020,Alaska,2.0,302.0,731158.0,41.3,46.3,36.6,46.0,41.0,52.1
,Influenza and pneumonia,J09-J18,2020,2020,Arizona,4.0,8211.0,7421401.0,110.6,84.8,108.2,113.0,82.9,86.7
,Influenza and pneumonia,J09-J18,2020,2020,Arkansas,5.0,3465.0,3030522.0,114.3,89.2,110.5,118.1,86.2,92.3
,Influenza and pneumonia,J09-J18,2020,2020,California,6.0,33527.0,39368078.0,85.2,73.4,84.3,86.1,72.6,74.2
,Influenza and pneumonia,J09-J18,2020,2020,Colorado,8.0,3791.0,5807719.0,65.3,60.8,63.2,67.4,58.9,62.8
,Influenza and pneumonia,J09-J18,2020,2020,Connecticut,9.0,2840.0,3557006.0,79.8,55.7,76.9,82.8,53.6,57.8
,Influenza and pneumonia,J09-J18,2020,2020,Delaware,10.0,851.0,986809.0,86.2,61.7,80.4,92.0,57.5,66.1
,Influenza and pneumonia,J09-J18,2020,2020,District of Columbia,11.0,954.0,712816.0,133.8,134.2,125.3,142.3,125.7,143.2
,Influenza and pneumonia,J09-J18,2020,2020,Florida,12.0,21254.0,21733312.0,97.8,62.9,96.5,99.1,62.0,63.7
,Influenza and pneumonia,J09-J18,2020,2020,Georgia,13.0,8666.0,10710017.0,80.9,75.0,79.2,82.6,73.4,76.6
,Influenza and pneumonia,J09-J18,2020,2020,Hawaii,15.0,754.0,1407006.0,53.6,35.6,49.8,57.4,33.0,38.4
,Influenza and pneumonia,J09-J18,2020,2020,Idaho,16.0,1068.0,1826913.0,58.5,50.2,55.0,62.0,47.2,53.4
,Influenza and pneumonia,J09-J18,2020,2020,Illinois,17.0,13203.0,12587530.0,104.9,83.5,103.1,106.7,82.1,85.0
,Influenza and pneumonia,J09-J18,2020,2020,Indiana,18.0,7408.0,6754953.0,109.7,90.0,107.2,112.2,87.9,92.1
,Influenza and pneumonia,J09-J18,2020,2020,Iowa,19.0,2880.0,3163561.0,91.0,66.5,87.7,94.4,64.0,69.0
,Influenza and pneumonia,J09-J18,2020,2020,Kansas,20.0,2697.0,2913805.0,92.6,72.8,89.1,96.1,70.0,75.6
,Influenza and pneumonia,J09-J18,2020,2020,Kentucky,21.0,4969.0,4477251.0,111.0,89.8,107.9,114.1,87.3,92.4
,Influenza and pneumonia,J09-J18,2020,2020,Louisiana,22.0,5200.0,4645318.0,111.9,93.6,108.9,115.0,91.0,96.2
,Influenza and pneumonia,J09-J18,2020,2020,Maine,23.0,866.0,1350141.0,64.1,41.9,59.9,68.4,39.1,44.9
,Influenza and pneumonia,J09-J18,2020,2020,Maryland,24.0,5231.0,6055802.0,86.4,70.4,84.0,88.7,68.5,72.4
,Influenza and pneumonia,J09-J18,2020,2020,Massachusetts,25.0,6720.0,6893574.0,97.5,72.6,95.2,99.8,70.9,74.4
,Influenza and pneumonia,J09-J18,2020,2020,Michigan,26.0,10514.0,9966555.0,105.5,79.6,103.5,107.5,78.0,81.1
,Influenza and pneumonia,J09-J18,2020,2020,Minnesota,27.0,4006.0,5657342.0,70.8,56.0,68.6,73.0,54.3,57.8
,Influenza and pneumonia,J09-J18,2020,2020,Mississippi,28.0,4483.0,2966786.0,151.1,124.1,146.7,155.5,120.4,127.8
,Influenza and pneumonia,J09-J18,2020,2020,Missouri,29.0,5807.0,6151548.0,94.4,71.5,92.0,96.8,69.7,73.4
,Influenza and pneumonia,J09-J18,2020,2020,Montana,30.0,928.0,1080577.0,85.9,62.7,80.4,91.4,58.6,67.0
,Influenza and pneumonia,J09-J18,2020,2020,Nebraska,31.0,1683.0,1937552.0,86.9,69.8,82.7,91.0,66.4,73.3
,Influenza and pneumonia,J09-J18,2020,2020,Nevada,32.0,3784.0,3138259.0,120.6,103.0,116.7,124.4,99.7,106.4
,Influenza and pneumonia,J09-J18,2020,2020,New Hampshire,33.0,708.0,1366275.0,51.8,37.4,48.0,55.6,34.6,40.4
,Influenza and pneumonia,J09-J18,2020,2020,New Jersey,34.0,12234.0,8882371.0,137.7,105.2,135.3,140.2,103.4,107.2
,Influenza and pneumonia,J09-J18,2020,2020,New Mexico,35.0,2464.0,2106319.0,117.0,93.0,112.4,121.6,89.3,96.9
,Influenza and pneumonia,J09-J18,2020,2020,New York,36.0,26136.0,19336776.0,135.2,101.0,133.5,136.8,99.8,102.3
,Influenza and pneumonia,J09-J18,2020,2020,North Carolina,37.0,8582.0,10600823.0,81.0,65.5,79.2,82.7,64.1,66.9
,Influenza and pneumonia,J09-J18,2020,2020,North Dakota,38.0,939.0,765309.0,122.7,97.7,114.8,130.5,91.4,104.4
,Influenza and pneumonia,J09-J18,2020,2020,Ohio,39.0,11290.0,11693217.0,96.6,73.0,94.8,98.3,71.6,74.4
,Influenza and pneumonia,J09-J18,2020,2020,Oklahoma,40.0,4368.0,3980783.0,109.7,91.3,106.5,113.0,88.6,94.1
,Influenza and pneumonia,J09-J18,2020,2020,Oregon,41.0,1769.0,4241507.0,41.7,31.9,39.8,43.7,30.4,33.4
,Influenza and pneumonia,J09-J18,2020,2020,Pennsylvania,42.0,12105.0,12783254.0,94.7,65.2,93.0,96.4,64.0,66.4
,Influenza and pneumonia,J09-J18,2020,2020,Rhode Island,44.0,1122.0,1057125.0,106.1,74.6,99.9,112.3,70.2,79.2
,Influenza and pneumonia,J09-J18,2020,2020,South Carolina,45.0,4997.0,5218040.0,95.8,74.3,93.1,98.4,72.2,76.5
,Influenza and pneumonia,J09-J18,2020,2020,South Dakota,46.0,975.0,892717.0,109.2,83.7,102.4,116.1,78.4,89.3
,Influenza and pneumonia,J09-J18,2020,2020,Tennessee,47.0,7583.0,6886834.0,110.1,89.2,107.6,112.6,87.2,91.3
,Influenza and pneumonia,J09-J18,2020,2020,Texas,48.0,27976.0,29360759.0,95.3,95.4,94.2,96.4,94.3,96.6
,Influenza and pneumonia,J09-J18,2020,2020,Utah,49.0,1425.0,3249879.0,43.8,50.4,41.6,46.1,47.8,53.1
,Influenza and pneumonia,J09-J18,2020,2020,Vermont,50.0,267.0,623347.0,42.8,29.9,37.7,48.0,26.3,34.0
,Influenza and pneumonia,J09-J18,2020,2020,Virginia,51.0,5200.0,8590563.0,60.5,50.2,58.9,62.2,48.8,51.6
,Influenza and pneumonia,J09-J18,2020,2020,Washington,53.0,4333.0,7693612.0,56.3,48.2,54.6,58.0,46.7,49.6
,Influenza and pneumonia,J09-J18,2020,2020,West Virginia,54.0,1925.0,1784787.0,107.9,74.9,103.0,112.7,71.5,78.5
,Influenza and pneumonia,J09-J18,2020,2020,Wisconsin,55.0,3807.0,5832655.0,65.3,49.4,63.2,67.3,47.8,51.0
,Influenza and pneumonia,J09-J18,2020,2020,Wyoming,56.0,452.0,582328.0,77.6,63.3,70.5,84.8,57.5,69.6
Total,Influenza and pneumonia,J09-J18,2020,2020,,,311624.0,329484123.0,94.6,75.6,94.2,94.9,75.4,75.9
,Influenza and pneumonia,J09-J18,2021,2021,Alabama,1.0,6262.0,5039877.0,124.2,100.7,121.2,127.3,98.1,103.3
,Influenza and pneumonia,J09-J18,2021,2021,Alaska,2.0,647.0,732673.0,88.3,92.6,81.5,95.1,85.2,100.5
,Influenza and pneumonia,J09-J18,2021,2021,Arizona,4.0,10904.0,7276316.0,149.9,119.7,147.0,152.7,117.4,122.0
,Influenza and pneumonia,J09-J18,2021,2021,Arkansas,5.0,4312.0,3025891.0,142.5,116.4,138.3,146.8,112.9,120.0
,Influenza and pneumonia,J09-J18,2021,2021,California,6.0,42494.0,39237836.0,108.3,95.4,107.3,109.3,94.5,96.4
,Influenza and pneumonia,J09-J18,2021,2021,Colorado,8.0,4667.0,5812069.0,80.3,74.6,78.0,82.6,72.4,76.8
,Influenza and pneumonia,J09-J18,2021,2021,Connecticut,9.0,2493.0,3605597.0,69.1,51.5,66.4,71.9,49.5,53.6
,Influenza and pneumonia,J09-J18,2021,2021,Delaware,10.0,1016.0,1003384.0,101.3,74.8,95.0,107.5,70.1,79.8
,Influenza and pneumonia,J09-J18,2021,2021,District of Columbia,11.0,572.0,670050.0,85.4,85.7,78.4,92.4,78.8,93.2
,Influenza and pneumonia,J09-J18,2021,2021,Florida,12.0,34859.0,21781128.0,160.0,111.1,158.4,161.7,109.9,112.4
,Influenza and pneumonia,J09-J18,2021,2021,Georgia,13.0,12837.0,10799566.0,118.9,110.6,116.8,120.9,108.6,112.5
,Influenza and pneumonia,J09-J18,2021,2021,Hawaii,15.0,1041.0,1441553.0,72.2,52.0,67.8,76.6,48.8,55.5
,Influenza and pneumonia,J09-J18,2021,2021,Idaho,16.0,1934.0,1900923.0,101.7,89.9,97.2,106.3,85.8,94.1
,Influenza and pneumonia,J09-J18,2021,2021,Illinois,17.0,11601.0,12671469.0,91.6,75.4,89.9,93.2,74.1,76.9
,Influenza and pneumonia,J09-J18,2021,2021,Indiana,18.0,8135.0,6805985.0,119.5,101.6,116.9,122.1,99.3,103.9
,Influenza and pneumonia,J09-J18,2021,2021,Iowa,19.0,2689.0,3193079.0,84.2,65.3,81.0,87.4,62.8,67.9
,Influenza and pneumonia,J09-J18,2021,2021,Kansas,20.0,3024.0,2934582.0,103.0,86.1,99.4,106.7,83.0,89.3
,Influenza and pneumonia,J09-J18,2021,2021,Kentucky,21.0,7281.0,4509394.0,161.5,133.7,157.8,165.2,130.6,136.9
,Influenza and pneumonia,J09-J18,2021,2021,Louisiana,22.0,5213.0,4624047.0,112.7,96.6,109.7,115.8,93.9,99.3
,Influenza and pneumonia,J09-J18,2021,2021,Maine,23.0,1158.0,1372247.0,84.4,57.8,79.5,89.2,54.4,61.4
,Influenza and pneumonia,J09-J18,2021,2021,Maryland,24.0,5153.0,6165129.0,83.6,70.1,81.3,85.9,68.2,72.1
,Influenza and pneumonia,J09-J18,2021,2021,Massachusetts,25.0,5069.0,6984723.0,72.6,57.0,70.6,74.6,55.4,58.6
,Influenza and pneumonia,J09-J18,2021,2021,Michigan,26.0,12388.0,10050811.0,123.3,97.2,121.1,125.4,95.5,99.0
,Influenza and pneumonia,J09-J18,2021,2021,Minnesota,27.0,4081.0,5707390.0,71.5,58.7,69.3,73.7,56.9,60.6
,Influenza and pneumonia,J09-J18,2021,2021,Mississippi,28.0,4816.0,2949965.0,163.3,138.4,158.6,167.9,134.4,142.5
,Influenza and pneumonia,J09-J18,2021,2021,Missouri,29.0,6857.0,6168187.0,111.2,88.6,108.5,113.8,86.5,90.8
,Influenza and pneumonia,J09-J18,2021,2021,Montana,30.0,1309.0,1104271.0,118.5,90.5,112.1,125.0,85.5,95.8
,Influenza and pneumonia,J09-J18,2021,2021,Nebraska,31.0,1732.0,1963692.0,88.2,74.5,84.0,92.4,70.9,78.2
,Influenza and pneumonia,J09-J18,2021,2021,Nevada,32.0,5187.0,3143991.0,165.0,142.8,160.5,169.5,138.8,146.8
,Influenza and pneumonia,J09-J18,2021,2021,New Hampshire,33.0,964.0,1388992.0,69.4,51.8,65.0,73.8,48.5,55.4
,Influenza and pneumonia,J09-J18,2021,2021,New Jersey,34.0,7989.0,9267130.0,86.2,68.3,84.3,88.1,66.8,69.9
,Influenza and pneumonia,J09-J18,2021,2021,New Mexico,35.0,3170.0,2115877.0,149.8,123.9,144.6,155.0,119.4,128.4
,Influenza and pneumonia,J09-J18,2021,2021,New York,36.0,19013.0,19835913.0,95.9,73.3,94.5,97.2,72.2,74.3
,Influenza and pneumonia,J09-J18,2021,2021,North Carolina,37.0,13045.0,10551162.0,123.6,103.0,121.5,125.8,101.2,104.8
,Influenza and pneumonia,J09-J18,2021,2021,North Dakota,38.0,745.0,774948.0,96.1,80.8,89.2,103.0,75.0,87.1
,Influenza and pneumonia,J09-J18,2021,2021,Ohio,39.0,15572.0,11780017.0,132.2,104.7,130.1,134.3,103.0,106.4
,Influenza and pneumonia,J09-J18,2021,2021,Oklahoma,40.0,5952.0,3986639.0,149.3,129.4,145.5,153.1,126.1,132.9
,Influenza and pneumonia,J09-J18,2021,2021,Oregon,41.0,2924.0,4246155.0,68.9,54.8,66.4,71.4,52.8,56.8
,Influenza and pneumonia,J09-J18,2021,2021,Pennsylvania,42.0,14926.0,12964056.0,115.1,84.1,113.3,117.0,82.7,85.5
,Influenza and pneumonia,J09-J18,2021,2021,Rhode Island,44.0,915.0,1095610.0,83.5,62.3,78.1,88.9,58.2,66.6
,Influenza and pneumonia,J09-J18,2021,2021,South Carolina,45.0,6218.0,5190705.0,119.8,95.1,116.8,122.8,92.7,97.6
